X,Y,I
0.043502,0.307547,0.099341
0.043992,0.307365,0.099328
0.04463,0.307109,0.09931
0.045276,0.306861,0.099298
0.045884,0.306636,0.099288
0.046521,0.306382,0.099273
0.047066,0.306184,0.099255
0.047575,0.305987,0.099249
0.048071,0.30579,0.099242
0.048564,0.305622,0.099228
0.049016,0.30546,0.099214
0.049447,0.305314,0.099201
0.049779,0.305211,0.099187
0.050102,0.305125,0.099173
0.050389,0.305024,0.099167
0.050677,0.304922,0.09915
0.050944,0.304841,0.099134
0.051257,0.304719,0.099126
0.051571,0.304606,0.099116
0.051976,0.304463,0.099103
0.052417,0.304294,0.099093
0.052928,0.304094,0.099078
0.053538,0.303867,0.09907
0.05421,0.303616,0.099061
0.054884,0.303364,0.099047
0.055522,0.303121,0.099032
0.056115,0.302909,0.099015
0.056716,0.30268,0.099004
0.057328,0.302447,0.098988
0.057846,0.302251,0.098969
0.05834,0.302065,0.098952
0.058868,0.301891,0.098935
0.059341,0.301734,0.098916
0.059768,0.301585,0.098893
0.060173,0.301451,0.098881
0.060548,0.301333,0.098871
0.060888,0.301222,0.098859
0.061266,0.301073,0.098846
0.061628,0.300945,0.098833
0.062051,0.30079,0.098813
0.062518,0.300632,0.098794
0.063025,0.30045,0.098777
0.063642,0.300214,0.098757
0.064312,0.29996,0.098739
0.065011,0.299686,0.098716
0.065655,0.299435,0.098703
0.066339,0.299195,0.098688
0.066995,0.298922,0.098665
0.067672,0.298668,0.098649
0.068283,0.29844,0.098635
0.068858,0.298219,0.098611
0.06944,0.298014,0.09859
0.069985,0.297816,0.098566
0.070529,0.297641,0.098551
0.071032,0.297478,0.098533
0.071494,0.297327,0.098509
0.071942,0.297176,0.09849
0.072421,0.297003,0.098468
0.072841,0.296832,0.098449
0.073318,0.296653,0.098431
0.073799,0.296485,0.098415
0.074382,0.296255,0.098403
0.074981,0.296026,0.098387
0.075653,0.295775,0.098366
0.076379,0.295491,0.098347
0.077088,0.295244,0.09833
0.077832,0.294965,0.098312
0.078555,0.294706,0.098294
0.079291,0.294438,0.098278
0.079949,0.294186,0.098259
0.080598,0.293932,0.098237
0.081267,0.293705,0.098219
0.081921,0.293506,0.098204
0.082561,0.293296,0.098185
0.083187,0.293065,0.098168
0.083789,0.292858,0.098157
0.084328,0.292673,0.098132
0.08487,0.292488,0.098113
0.085422,0.292306,0.098087
0.085948,0.292122,0.098066
0.086476,0.291937,0.098052
0.087129,0.2917,0.098024
0.087786,0.291471,0.097998
0.088455,0.29124,0.097975
0.089225,0.290961,0.097955
0.089932,0.290694,0.097931
0.090718,0.290416,0.097903
0.09152,0.290117,0.097885
0.092354,0.289803,0.097865
0.093093,0.289539,0.097839
0.093858,0.289282,0.097804
0.094628,0.289002,0.09777
0.095402,0.28875,0.097743
0.096105,0.288488,0.097703
0.096876,0.28823,0.097681
0.097562,0.287995,0.097648
0.098187,0.287785,0.097615
0.098872,0.287548,0.097594
0.099545,0.287312,0.097569
0.100168,0.28709,0.097543
0.100816,0.286856,0.097522
0.101486,0.286597,0.097492
0.10219,0.286328,0.097465
0.102885,0.286084,0.097444
0.103679,0.285778,0.097411
0.10446,0.285498,0.097392
0.105293,0.285186,0.097366
0.106097,0.284897,0.09734
0.10695,0.284555,0.097316
0.107799,0.284234,0.09729
0.108646,0.283945,0.097254
0.109523,0.283635,0.097218
0.110417,0.283313,0.097191
0.111216,0.283026,0.097156
0.112088,0.282737,0.097129
0.112869,0.282469,0.097101
0.113591,0.282224,0.097067
0.114364,0.281958,0.097029
0.115168,0.281683,0.096999
0.115923,0.281429,0.096971
0.116661,0.281162,0.09694
0.117398,0.280912,0.09691
0.118147,0.280652,0.096865
0.118878,0.280366,0.096834
0.119702,0.280067,0.096793
0.120523,0.279764,0.096759
0.12135,0.279444,0.096732
0.12225,0.279106,0.096696
0.123126,0.278783,0.096665
0.124066,0.278423,0.096632
0.125049,0.278073,0.096589
0.126021,0.277734,0.096554
0.126982,0.277389,0.096515
0.127904,0.277085,0.096484
0.12877,0.276761,0.096445
0.129715,0.276434,0.096418
0.130547,0.27616,0.09639
0.131375,0.275871,0.096349
0.132254,0.275565,0.096314
0.133159,0.275271,0.09628
0.134003,0.274979,0.096238
0.134829,0.274697,0.096203
0.135684,0.274413,0.096164
0.136519,0.274135,0.096133
0.137389,0.273849,0.096101
0.138316,0.273515,0.096057
0.139189,0.273215,0.096016
0.14011,0.272879,0.095988
0.141083,0.272546,0.095951
0.142113,0.272185,0.095903
0.143099,0.271854,0.095862
0.144184,0.271464,0.095816
0.145236,0.271133,0.09577
0.146277,0.270791,0.09572
0.147269,0.270458,0.095678
0.148294,0.270111,0.095629
0.149282,0.26977,0.095583
0.150239,0.269439,0.095535
0.151221,0.269123,0.095489
0.152172,0.268785,0.095441
0.153147,0.268464,0.095389
0.154079,0.268143,0.095343
0.155036,0.26781,0.095293
0.155957,0.267508,0.095245
0.156936,0.267174,0.095194
0.157907,0.266841,0.095144
0.158805,0.266536,0.095113
0.159782,0.266188,0.095062
0.160849,0.265803,0.095022
0.161926,0.265437,0.094992
0.162982,0.265062,0.094938
0.164096,0.264637,0.094892
0.165235,0.264246,0.09485
0.166327,0.263863,0.094799
0.167393,0.263464,0.09476
0.168528,0.263073,0.094709
0.16961,0.262701,0.094662
0.170702,0.262346,0.094611
0.171846,0.261948,0.094556
0.172891,0.261591,0.094495
0.173929,0.261243,0.094454
0.174954,0.26093,0.094405
0.176066,0.260543,0.094348
0.177102,0.260196,0.094293
0.178092,0.259824,0.094238
0.179177,0.259474,0.094194
0.180218,0.259104,0.094145
0.181264,0.258766,0.094095
0.182398,0.258393,0.094039
0.183587,0.257971,0.093987
0.184742,0.257556,0.093943
0.185901,0.257144,0.093904
0.187105,0.256736,0.093859
0.188235,0.256354,0.093803
0.189401,0.255969,0.093746
0.190604,0.255542,0.093694
0.191791,0.255139,0.093634
0.193052,0.254705,0.09358
0.194218,0.254292,0.093522
0.195363,0.253934,0.093478
0.196499,0.253538,0.093412
0.197701,0.253151,0.093352
0.198912,0.252771,0.093285
0.200112,0.252384,0.093226
0.201344,0.251952,0.093159
0.20254,0.251527,0.093107
0.203665,0.251125,0.093049
0.204886,0.250702,0.092993
0.206014,0.250325,0.092943
0.207245,0.249912,0.09289
0.208463,0.249455,0.092824
0.209685,0.249046,0.092769
0.210963,0.248559,0.092716
0.212165,0.248133,0.092664
0.213462,0.24765,0.09261
0.214697,0.247241,0.092559
0.215963,0.246797,0.092489
0.217213,0.246368,0.092418
0.218514,0.245925,0.092354
0.219758,0.245478,0.092292
0.220971,0.245063,0.092233
0.222198,0.244653,0.092157
0.223479,0.244244,0.092087
0.22488,0.243797,0.092018
0.22612,0.243392,0.091956
0.227439,0.242938,0.091888
0.228696,0.242516,0.091823
0.229968,0.242084,0.091769
0.231163,0.241658,0.091705
0.232467,0.241233,0.091628
0.23373,0.240808,0.091571
0.235,0.240375,0.091519
0.236284,0.239881,0.091452
0.237672,0.239381,0.091385
0.238998,0.238914,0.091318
0.24033,0.23846,0.091264
0.241663,0.237983,0.091184
0.243019,0.237517,0.091117
0.244378,0.237063,0.091034
0.24573,0.236614,0.090951
0.24711,0.236176,0.09089
0.248382,0.235737,0.090823
0.249738,0.235271,0.090749
0.251136,0.234817,0.090681
0.252522,0.234383,0.090602
0.253934,0.233893,0.090534
0.255358,0.233419,0.090474
0.256711,0.232944,0.090397
0.257946,0.232527,0.090327
0.259303,0.232041,0.090256
0.260693,0.231539,0.090182
0.262036,0.231083,0.090106
0.26341,0.230614,0.090021
0.264815,0.230124,0.089945
0.266208,0.229629,0.089866
0.267622,0.229172,0.089787
0.269036,0.228673,0.089706
0.270446,0.228198,0.089632
0.271823,0.227729,0.089554
0.273271,0.227257,0.089468
0.274717,0.226765,0.089388
0.276056,0.22631,0.089313
0.277614,0.225766,0.089224
0.279069,0.225302,0.089141
0.280519,0.224805,0.089062
0.282034,0.224296,0.088955
0.283527,0.223786,0.088867
0.285103,0.223258,0.088781
0.286463,0.222814,0.088709
0.287885,0.222331,0.088624
0.289307,0.221836,0.08854
0.290768,0.221343,0.088456
0.292241,0.220859,0.088379
0.293696,0.220363,0.088288
0.295225,0.219894,0.088209
0.296755,0.219389,0.088127
0.298228,0.218833,0.088039
0.299747,0.218289,0.087966
0.301163,0.217839,0.087882
0.30267,0.217329,0.087801
0.304318,0.216775,0.08771
0.305785,0.216304,0.087615
0.307437,0.215761,0.087552
0.308989,0.215269,0.087463
0.310525,0.214763,0.087358
0.312041,0.214255,0.087279
0.313594,0.21373,0.087206
0.315199,0.213208,0.087119
0.316676,0.212717,0.087026
0.318191,0.212264,0.086936
0.319731,0.211747,0.086866
0.321279,0.211226,0.086785
0.322767,0.210703,0.086704
0.324323,0.210181,0.086621
0.3259,0.209673,0.086535
0.3275,0.209124,0.086446
0.329108,0.208563,0.086356
0.330736,0.208005,0.086255
0.332335,0.207453,0.086163
0.333883,0.206917,0.086088
0.335543,0.206364,0.085991
0.337148,0.205841,0.085899
0.33874,0.205288,0.085805
0.340292,0.204793,0.085725
0.34191,0.204248,0.085625
0.343543,0.203722,0.085527
0.345107,0.203216,0.085437
0.346821,0.202613,0.085344
0.348426,0.202083,0.085255
0.349966,0.201595,0.085151
0.351593,0.201042,0.085062
0.353232,0.200487,0.084971
0.354764,0.199961,0.084884
0.356353,0.199442,0.084794
0.358003,0.198907,0.08469
0.359669,0.198355,0.084598
0.361371,0.197782,0.084479
0.363015,0.197221,0.084402
0.364643,0.196689,0.084307
0.366365,0.196106,0.084195
0.368014,0.195555,0.084092
0.369659,0.195017,0.083988
0.37126,0.194471,0.083889
0.372901,0.193947,0.083795
0.374511,0.19338,0.08371
0.376189,0.19282,0.083607
0.37788,0.192285,0.083508
0.379579,0.191705,0.083403
0.381289,0.19116,0.083308
0.382899,0.190646,0.083205
0.384626,0.190107,0.083113
0.386298,0.189511,0.08301
0.387956,0.18898,0.082914
0.389573,0.188456,0.082806
0.391264,0.187893,0.082706
0.392966,0.187356,0.082594
0.394631,0.186791,0.082503
0.39634,0.186193,0.082401
0.398008,0.185622,0.082316
0.399765,0.185048,0.082189
0.401585,0.184451,0.082079
0.403282,0.183908,0.081952
0.404967,0.183392,0.081852
0.40669,0.182797,0.081749
0.408419,0.182242,0.081654
0.410096,0.181675,0.081544
0.411886,0.181063,0.081437
0.413618,0.180457,0.081333
0.415388,0.17986,0.081211
0.41709,0.179325,0.081099
0.418823,0.178716,0.080999
0.420529,0.178164,0.080895
0.422254,0.177609,0.080787
0.423948,0.177075,0.080668
0.425667,0.17653,0.080564
0.427392,0.175964,0.080441
0.429099,0.175429,0.080331
0.430836,0.174872,0.080214
0.432524,0.174339,0.080125
0.434277,0.173774,0.080008
0.436127,0.173142,0.079885
0.437934,0.172545,0.079765
0.439693,0.171995,0.079642
0.441505,0.171384,0.079526
0.443259,0.170791,0.079412
0.444982,0.170263,0.079309
0.446855,0.169646,0.079191
0.448627,0.169035,0.079059
0.450456,0.168464,0.078957
0.452259,0.167877,0.078834
0.454051,0.167289,0.078715
0.455735,0.166764,0.078593
0.457498,0.16621,0.078485
0.459185,0.165635,0.07837
0.46091,0.16507,0.078258
0.462719,0.164507,0.078138
0.464483,0.163959,0.078029
0.466231,0.163379,0.077906
0.467963,0.162854,0.077795
0.469738,0.162309,0.077671
0.471553,0.161713,0.077549
0.473412,0.161138,0.07743
0.475228,0.160529,0.077288
0.477131,0.15987,0.077156
0.478921,0.159286,0.077035
0.480747,0.158664,0.076922
0.482492,0.158137,0.076808
0.484429,0.15751,0.0767
0.486194,0.156926,0.076593
0.48804,0.156308,0.076469
0.489873,0.15568,0.076337
0.491605,0.15517,0.07622
0.493346,0.154554,0.076112
0.495121,0.153991,0.07598
0.496835,0.153446,0.075859
0.498546,0.152899,0.075737
0.500342,0.152334,0.075599
0.502062,0.151773,0.075499
0.50379,0.151225,0.075372
0.505497,0.150661,0.075252
0.507339,0.150021,0.075126
0.509125,0.149435,0.074999
0.510909,0.148855,0.074862
0.512807,0.148246,0.074739
0.514693,0.147633,0.074615
0.516509,0.147039,0.074488
0.518372,0.146436,0.074347
0.520187,0.145878,0.074199
0.521998,0.145267,0.074081
0.523885,0.144645,0.073943
0.525713,0.144075,0.073811
0.527519,0.143525,0.073692
0.529201,0.142995,0.07356
0.530893,0.142471,0.073427
0.53261,0.141924,0.073282
0.534321,0.141393,0.073159
0.536045,0.140841,0.073032
0.537755,0.140319,0.072906
0.539496,0.139744,0.07277
0.541271,0.139187,0.072633
0.543006,0.138613,0.072502
0.544699,0.138055,0.072382
0.546459,0.137484,0.072245
0.548144,0.136933,0.072104
0.549979,0.136366,0.071967
0.551804,0.135804,0.071832
0.553618,0.135222,0.071697
0.555414,0.134633,0.071555
0.55717,0.134068,0.071401
0.559006,0.133484,0.071266
0.560774,0.132902,0.071119
0.56255,0.132322,0.07099
0.564295,0.131785,0.070869
0.565986,0.131225,0.070726
0.567637,0.130685,0.070589
0.569252,0.130194,0.070446
0.570993,0.129644,0.070313
0.572787,0.129113,0.070187
0.574369,0.128592,0.070057
0.576053,0.128036,0.069934
0.577754,0.127534,0.069775
0.579413,0.12705,0.069632
0.581107,0.126521,0.069499
0.582803,0.125966,0.069386
0.584493,0.125447,0.069253
0.586178,0.124897,0.069125
0.587895,0.124375,0.068989
0.58959,0.123854,0.068846
0.59138,0.123329,0.068683
0.593128,0.122785,0.068534
0.594836,0.122246,0.068394
0.596533,0.121671,0.068262
0.598225,0.121134,0.068146
0.599884,0.120612,0.068017
0.60156,0.120104,0.067889
0.60317,0.119603,0.06774
0.604791,0.119088,0.067573
0.606478,0.118566,0.067447
0.608009,0.118089,0.067303
0.609592,0.117603,0.067164
0.611147,0.117115,0.067034
0.612659,0.116654,0.066911
0.61423,0.116147,0.066772
0.615668,0.115696,0.066643
0.617283,0.11519,0.066486
0.61892,0.114679,0.066359
0.620549,0.114177,0.06624
0.622123,0.113678,0.066084
0.623681,0.113202,0.065954
0.625301,0.112684,0.06582
0.626892,0.112194,0.065685
0.628474,0.111686,0.065531
0.629986,0.11123,0.065395
0.631509,0.110756,0.065266
0.633028,0.110246,0.065107
0.634566,0.109791,0.064965
0.636066,0.109355,0.064819
0.637573,0.108902,0.064683
0.639111,0.108432,0.064507
0.640694,0.107931,0.064368
0.642213,0.107439,0.064228
0.643694,0.106959,0.064088
0.645229,0.106516,0.063942
0.646644,0.106064,0.063788
0.648173,0.10558,0.063626
0.64966,0.105124,0.063489
0.651209,0.104653,0.06332
0.652608,0.104225,0.063179
0.654058,0.103791,0.063036
0.655513,0.103287,0.062924
0.657007,0.102807,0.062794
0.658412,0.102383,0.062652
0.659818,0.101989,0.062488
0.661276,0.101544,0.062308
0.662708,0.10113,0.062153
0.66403,0.100696,0.062016
0.665276,0.100309,0.061863
0.666563,0.099903,0.061725
0.667848,0.099505,0.061588
0.669289,0.099015,0.061423
0.670565,0.098612,0.061283
0.671849,0.098202,0.061108
0.673179,0.097809,0.060961
0.674554,0.097411,0.060817
0.675835,0.097023,0.060665
0.677146,0.096647,0.060517
0.678396,0.096242,0.060367
0.67962,0.095877,0.060218
0.680795,0.095519,0.060072
0.682082,0.095129,0.059919
0.683385,0.094728,0.05978
0.684539,0.094347,0.059649
0.685825,0.093966,0.059496
0.686975,0.093611,0.05936
0.68812,0.093255,0.059203
0.689318,0.092914,0.059055
0.690417,0.092554,0.058936
0.69149,0.092239,0.058776
0.69264,0.091896,0.058635
0.693757,0.091554,0.058468
0.694878,0.091199,0.058323
0.695955,0.090872,0.0582
0.697128,0.090516,0.058047
0.698246,0.090195,0.057895
0.699365,0.089858,0.057765
0.700496,0.089533,0.057596
0.701583,0.089192,0.057466
0.702621,0.088906,0.05733
0.703719,0.088581,0.057173
0.704727,0.088274,0.057056
0.705754,0.087976,0.056905
0.706737,0.08769,0.056764
0.707773,0.087366,0.056608
0.70879,0.087068,0.056466
0.709806,0.086802,0.056349
0.7108,0.086492,0.056223
0.711766,0.086211,0.056094
0.712678,0.085919,0.055954
0.71361,0.085617,0.055816
0.714552,0.085342,0.055693
0.715431,0.085045,0.055556
0.716391,0.084786,0.055416
0.717416,0.084442,0.055284
0.718352,0.084165,0.055145
0.7193,0.083869,0.055015
0.720207,0.0836,0.05487
0.721088,0.083337,0.054752
0.721961,0.083085,0.054634
0.722964,0.082797,0.054495
0.723836,0.082558,0.05438
0.724708,0.082313,0.054259
0.72552,0.082076,0.054136
0.726483,0.081774,0.05402
0.727387,0.081535,0.053874
0.728245,0.081276,0.053742
0.729079,0.081021,0.053605
0.729901,0.080789,0.053492
0.730685,0.080539,0.053361
0.731434,0.080315,0.053233
0.732187,0.080094,0.053101
0.73294,0.079865,0.052971
0.733703,0.07962,0.052852
0.734448,0.079382,0.052715
0.735179,0.079156,0.052601
0.735845,0.078931,0.052483
0.736525,0.078731,0.052384
0.73724,0.078537,0.052261
0.737862,0.078346,0.052156
0.738594,0.078159,0.05203
0.739229,0.077974,0.05192
0.739906,0.077783,0.051787
0.740606,0.077598,0.051624
0.74123,0.077404,0.051486
0.741834,0.077214,0.051366
0.742492,0.077015,0.051244
0.743087,0.076838,0.051128
0.743724,0.076665,0.050989
0.74433,0.076485,0.050868
0.744913,0.076308,0.050742
0.745399,0.076173,0.05063
0.745957,0.07601,0.050498
0.746461,0.075864,0.050401
0.746968,0.075712,0.050273
0.747511,0.07555,0.050175
0.748092,0.075388,0.050042
0.748592,0.075244,0.049944
0.749128,0.075098,0.049822
0.74966,0.07496,0.049704
0.750166,0.074817,0.04958
0.750668,0.07468,0.049458
0.751156,0.074537,0.04934
0.751665,0.074398,0.049236
0.752107,0.074244,0.049129
0.752565,0.07412,0.048998
0.753066,0.073981,0.048858
0.753557,0.073837,0.048741
0.754009,0.073718,0.048627
0.754445,0.073602,0.048517
0.754895,0.073473,0.048417
0.755284,0.073359,0.0483
0.755696,0.073245,0.048174
0.756073,0.073123,0.048056
0.756422,0.073009,0.047956
0.756828,0.072877,0.047859
0.75719,0.072773,0.047771
0.757594,0.072665,0.047655
0.758035,0.072548,0.047543
0.758435,0.072432,0.047434
0.758824,0.072332,0.047343
0.759206,0.072222,0.047245
0.759556,0.07214,0.047152
0.759938,0.072027,0.047066
0.760311,0.071931,0.046969
0.760665,0.071824,0.046893
0.761011,0.071731,0.046814
0.76139,0.071641,0.046725
0.761765,0.071541,0.046619
0.762117,0.071455,0.046522
0.762424,0.07137,0.046432
0.76273,0.071297,0.04632
0.763036,0.071212,0.046231
0.763369,0.071119,0.046133
0.763677,0.071038,0.046053
0.763984,0.070932,0.045948
0.764289,0.070854,0.045868
0.764587,0.070781,0.045785
0.76489,0.070698,0.045703
0.765195,0.070613,0.045612
0.765553,0.070527,0.045524
0.765821,0.070452,0.045451
0.766111,0.070373,0.045355
0.766402,0.070299,0.04526
0.766666,0.07022,0.045178
0.766917,0.070147,0.045087
0.767138,0.070082,0.044996
