X,Y,I
0.043598,0.307023,0.099677
0.044155,0.306783,0.099665
0.044698,0.30656,0.099663
0.04532,0.306323,0.099654
0.045924,0.306064,0.099651
0.04658,0.305812,0.099645
0.04716,0.305583,0.099638
0.047717,0.305357,0.099634
0.048242,0.305163,0.099627
0.04872,0.304999,0.099621
0.049107,0.304859,0.099616
0.049542,0.304713,0.099606
0.049885,0.304587,0.099597
0.050229,0.304481,0.099592
0.050529,0.304378,0.099583
0.050814,0.304284,0.099577
0.051084,0.304197,0.099573
0.051343,0.304112,0.099572
0.051624,0.304,0.099565
0.051951,0.303872,0.099558
0.052353,0.30371,0.099548
0.052867,0.303525,0.099542
0.053439,0.303306,0.099539
0.054081,0.303049,0.099532
0.054726,0.302795,0.099525
0.05539,0.302543,0.099512
0.056026,0.302304,0.099504
0.056667,0.302069,0.0995
0.057276,0.301831,0.099491
0.057845,0.30162,0.099481
0.058359,0.30143,0.09947
0.058874,0.301243,0.099463
0.059311,0.301088,0.099457
0.059744,0.300941,0.099452
0.060118,0.30081,0.09945
0.060467,0.300693,0.099443
0.060833,0.300579,0.099432
0.061163,0.300469,0.099422
0.061495,0.30036,0.099413
0.061841,0.300233,0.099404
0.062251,0.300089,0.099393
0.062773,0.299911,0.099379
0.063369,0.299699,0.099369
0.063978,0.299452,0.099362
0.064646,0.299186,0.099348
0.06537,0.298913,0.099334
0.066082,0.29863,0.099324
0.066769,0.298331,0.099302
0.067462,0.298072,0.099295
0.068115,0.297831,0.099285
0.068725,0.297601,0.09927
0.069314,0.297386,0.099263
0.069838,0.297214,0.099252
0.070372,0.297048,0.09924
0.070805,0.296901,0.099236
0.071266,0.296747,0.099228
0.071703,0.296613,0.09921
0.072123,0.296467,0.099194
0.072524,0.296329,0.099185
0.072921,0.296194,0.099176
0.073343,0.296046,0.099169
0.073918,0.295827,0.099158
0.074566,0.2956,0.099143
0.075192,0.295369,0.099131
0.075859,0.295153,0.099116
0.07657,0.29487,0.099107
0.077384,0.294541,0.099092
0.078142,0.294266,0.099076
0.078891,0.293974,0.099061
0.07966,0.293684,0.099049
0.080333,0.29343,0.099029
0.08109,0.293168,0.099014
0.081749,0.292933,0.098997
0.082396,0.292715,0.098983
0.082958,0.292529,0.098967
0.083571,0.292308,0.098951
0.084078,0.292149,0.098943
0.08456,0.291983,0.098926
0.085027,0.291816,0.098915
0.085494,0.291663,0.098893
0.085983,0.291493,0.098879
0.086552,0.291268,0.09886
0.087211,0.291025,0.098849
0.087902,0.290791,0.098835
0.088643,0.29054,0.098824
0.08939,0.29025,0.098814
0.090196,0.289929,0.0988
0.090995,0.289616,0.098782
0.091844,0.289295,0.098772
0.09261,0.289002,0.098762
0.093405,0.288692,0.098742
0.094199,0.288419,0.098727
0.095007,0.288143,0.098708
0.095718,0.287896,0.098697
0.096417,0.287663,0.098672
0.097109,0.287449,0.098653
0.097702,0.287264,0.098632
0.098295,0.287046,0.098615
0.098903,0.286864,0.098597
0.099486,0.28668,0.098575
0.100069,0.286495,0.098558
0.100684,0.286303,0.098538
0.101355,0.286079,0.098516
0.102055,0.285799,0.098501
0.102835,0.285512,0.098481
0.10365,0.285218,0.098455
0.104536,0.284889,0.098437
0.105374,0.284543,0.098417
0.106236,0.284237,0.098393
0.107057,0.283897,0.098372
0.107933,0.283576,0.098352
0.108805,0.283263,0.098326
0.109679,0.282971,0.0983
0.110498,0.282675,0.098286
0.111298,0.282436,0.098262
0.112086,0.282159,0.098242
0.112783,0.281929,0.098229
0.113484,0.281716,0.098209
0.114199,0.281478,0.09819
0.114873,0.281232,0.098175
0.115557,0.280996,0.09815
0.116251,0.280752,0.098134
0.116944,0.28053,0.098113
0.117711,0.280264,0.098092
0.118532,0.279984,0.098078
0.119362,0.279697,0.098057
0.120271,0.27937,0.098031
0.121152,0.279064,0.09801
0.122047,0.278725,0.097983
0.122944,0.278379,0.097956
0.12393,0.278013,0.09793
0.124863,0.27769,0.097917
0.125839,0.27735,0.097898
0.12676,0.276987,0.097874
0.127622,0.276691,0.097842
0.128545,0.276357,0.097817
0.129385,0.276078,0.097794
0.13023,0.27579,0.097767
0.131,0.275536,0.097748
0.13176,0.275266,0.097721
0.132547,0.275012,0.097693
0.133344,0.274736,0.097666
0.134135,0.274476,0.097645
0.134907,0.274221,0.097622
0.135707,0.273937,0.097598
0.136612,0.273624,0.097574
0.137521,0.273283,0.097553
0.138443,0.272943,0.097533
0.139353,0.272604,0.097509
0.140322,0.272287,0.097485
0.141354,0.271922,0.097455
0.142361,0.271543,0.097422
0.14346,0.271158,0.09739
0.144483,0.270801,0.097358
0.145467,0.270445,0.097329
0.146436,0.270101,0.097292
0.147369,0.269765,0.097266
0.148334,0.26943,0.097239
0.149284,0.26909,0.097212
0.150203,0.268772,0.097189
0.151111,0.268472,0.097165
0.152001,0.268175,0.097135
0.152831,0.267888,0.097118
0.153753,0.267569,0.097087
0.154656,0.267239,0.097061
0.155595,0.266907,0.097033
0.15652,0.26657,0.097008
0.15747,0.266212,0.096976
0.158466,0.265888,0.096937
0.159455,0.265539,0.096902
0.160562,0.265127,0.096868
0.161647,0.264727,0.096844
0.162766,0.26432,0.096814
0.16387,0.26389,0.096792
0.165009,0.263498,0.096759
0.166055,0.263135,0.096731
0.167048,0.262776,0.096701
0.16814,0.262386,0.096675
0.169185,0.262013,0.096644
0.170203,0.261662,0.096609
0.171241,0.261293,0.096583
0.172214,0.260973,0.096535
0.173246,0.260624,0.096499
0.174223,0.260279,0.096471
0.175262,0.259919,0.096444
0.17625,0.259572,0.096406
0.177245,0.259242,0.096365
0.178266,0.258884,0.096332
0.179259,0.258563,0.096302
0.180318,0.258195,0.096271
0.181413,0.257773,0.096233
0.182533,0.257376,0.096194
0.183763,0.256919,0.096161
0.18493,0.256478,0.096135
0.18616,0.256076,0.096106
0.187375,0.255656,0.096079
0.18848,0.255272,0.096053
0.189587,0.254877,0.09602
0.190776,0.254471,0.095969
0.191982,0.254099,0.09593
0.193158,0.253694,0.095898
0.194255,0.253314,0.095872
0.195298,0.252915,0.095845
0.196379,0.252525,0.09581
0.197493,0.252114,0.095774
0.198625,0.251714,0.095738
0.199738,0.251284,0.095694
0.200908,0.250899,0.095653
0.202057,0.250523,0.095616
0.203131,0.250135,0.09557
0.204253,0.249758,0.095527
0.205434,0.24935,0.095488
0.20664,0.248923,0.095448
0.207928,0.248483,0.095421
0.209195,0.247972,0.095383
0.210466,0.247522,0.095338
0.211679,0.247086,0.095304
0.212918,0.24666,0.095256
0.214129,0.24623,0.095222
0.21537,0.245776,0.095185
0.216625,0.245343,0.095153
0.217836,0.244892,0.095119
0.219003,0.244473,0.09508
0.220198,0.244059,0.095041
0.221405,0.243648,0.095014
0.222636,0.243198,0.094975
0.223862,0.242766,0.094939
0.225097,0.242322,0.094893
0.226352,0.241882,0.09485
0.227513,0.241491,0.094813
0.228786,0.241051,0.094771
0.230007,0.240599,0.094728
0.231372,0.240075,0.09469
0.232751,0.239562,0.094645
0.234118,0.239071,0.094605
0.235409,0.238626,0.094564
0.236726,0.238133,0.094524
0.238042,0.237688,0.094486
0.239365,0.237211,0.094443
0.240665,0.236742,0.094388
0.242034,0.236243,0.094335
0.243341,0.235783,0.094287
0.244619,0.235335,0.094244
0.245894,0.234884,0.0942
0.24718,0.234409,0.094168
0.248503,0.233933,0.094126
0.249768,0.233439,0.094084
0.251072,0.232975,0.094045
0.252395,0.232511,0.093993
0.253714,0.232071,0.093945
0.254998,0.231591,0.093902
0.25636,0.231151,0.093849
0.257789,0.230626,0.093806
0.259169,0.230091,0.093755
0.260639,0.229547,0.093708
0.262007,0.229056,0.093653
0.263434,0.228551,0.093614
0.264826,0.228076,0.093569
0.266244,0.227596,0.093528
0.267647,0.227105,0.093484
0.269112,0.226558,0.093446
0.270483,0.226068,0.093391
0.27187,0.225545,0.093342
0.273298,0.225018,0.09328
0.274739,0.224505,0.093224
0.276143,0.224038,0.093182
0.2775,0.223551,0.093141
0.278873,0.223073,0.093085
0.28024,0.222567,0.093032
0.281704,0.222057,0.092983
0.283074,0.221588,0.092917
0.284505,0.221053,0.092872
0.285972,0.220564,0.092832
0.28745,0.220045,0.092783
0.288972,0.219497,0.092715
0.290481,0.218934,0.092656
0.292026,0.218404,0.092618
0.293495,0.217891,0.092566
0.295089,0.217313,0.092508
0.296677,0.216754,0.09245
0.298225,0.216243,0.092392
0.299691,0.215697,0.092338
0.301223,0.21518,0.092293
0.302683,0.214661,0.092247
0.304191,0.214125,0.092202
0.305676,0.213609,0.09215
0.30726,0.21308,0.092069
0.308719,0.212551,0.09202
0.310157,0.212046,0.091968
0.311688,0.211552,0.091918
0.313104,0.211079,0.091866
0.314583,0.210576,0.091823
0.316112,0.210034,0.091761
0.317631,0.20949,0.091693
0.319261,0.208918,0.091634
0.320813,0.208397,0.091576
0.322433,0.207797,0.091515
0.323981,0.207219,0.09147
0.325582,0.206646,0.091403
0.327212,0.206107,0.091347
0.328813,0.205527,0.091284
0.330424,0.204967,0.091213
0.331997,0.204396,0.091146
0.333618,0.203814,0.091099
0.3352,0.203265,0.091042
0.336758,0.202697,0.090989
0.338371,0.202157,0.090919
0.339939,0.201635,0.090856
0.341506,0.201099,0.09078
0.343179,0.200532,0.090721
0.344686,0.200033,0.09067
0.346162,0.199541,0.090597
0.347738,0.199019,0.090535
0.349375,0.198461,0.09045
0.351032,0.197906,0.090375
0.352709,0.197335,0.0903
0.35441,0.19673,0.090232
0.356158,0.196123,0.090162
0.357843,0.195551,0.090098
0.359522,0.194964,0.090035
0.361227,0.194414,0.08997
0.362853,0.193914,0.089912
0.36447,0.193335,0.089825
0.366145,0.192774,0.089742
0.3679,0.192194,0.089661
0.369637,0.191598,0.089599
0.371318,0.191012,0.089517
0.373015,0.190404,0.089451
0.374648,0.189854,0.089374
0.376297,0.18933,0.089305
0.378033,0.188768,0.089227
0.379607,0.188253,0.089164
0.381309,0.187689,0.089088
0.382922,0.187145,0.089003
0.384668,0.186568,0.08892
0.386367,0.186023,0.088832
0.388041,0.185463,0.088757
0.389796,0.18485,0.088694
0.391478,0.184266,0.088628
0.393267,0.183625,0.088555
0.395014,0.183053,0.088485
0.396695,0.182499,0.088404
0.3984,0.181911,0.088321
0.400049,0.181329,0.088253
0.401821,0.180722,0.088188
0.403681,0.180093,0.088102
0.405417,0.179533,0.088019
0.407175,0.178935,0.087938
0.408842,0.178354,0.087847
0.410552,0.177758,0.08776
0.412304,0.17719,0.087683
0.414023,0.176598,0.087605
0.415741,0.176022,0.087517
0.417464,0.175478,0.087438
0.419228,0.174877,0.087367
0.420833,0.174318,0.087287
0.422597,0.173743,0.087199
0.424321,0.173136,0.087114
0.426043,0.1726,0.087023
0.427816,0.172002,0.08695
0.429578,0.171426,0.086863
0.431363,0.170818,0.086784
0.433134,0.170259,0.086692
0.434849,0.169676,0.086616
0.436701,0.169051,0.086526
0.438567,0.168442,0.086441
0.440342,0.167861,0.086362
0.442087,0.167259,0.086278
0.443806,0.166693,0.086202
0.445561,0.166141,0.086102
0.447386,0.165556,0.086007
0.449233,0.164937,0.085923
0.450983,0.164375,0.085843
0.452709,0.163853,0.085761
0.454514,0.163209,0.085664
0.456208,0.162649,0.085575
0.457974,0.162044,0.085501
0.459698,0.161498,0.085404
0.461432,0.160955,0.085309
0.463239,0.160333,0.085222
0.465045,0.159773,0.085124
0.466951,0.159112,0.085023
0.468764,0.158506,0.084928
0.470561,0.157935,0.084853
0.472332,0.157341,0.084745
0.474204,0.156708,0.08466
0.475984,0.156116,0.084577
0.477765,0.155508,0.084477
0.479482,0.154969,0.084381
0.481233,0.154412,0.084288
0.482974,0.153872,0.084209
0.484886,0.15325,0.084128
0.486627,0.15265,0.084044
0.488331,0.15213,0.083948
0.490046,0.151557,0.083859
0.49177,0.150987,0.083746
0.493523,0.150411,0.083635
0.495251,0.14988,0.083542
0.496973,0.149345,0.083457
0.49872,0.148832,0.083369
0.50049,0.148245,0.083272
0.502418,0.147683,0.083157
0.504193,0.147122,0.083052
0.505975,0.146568,0.082951
0.507678,0.14602,0.082846
0.509487,0.145433,0.082743
0.511333,0.144825,0.08263
0.513069,0.144311,0.082538
0.514814,0.14375,0.082427
0.516523,0.143179,0.082335
0.51837,0.142574,0.082237
0.520185,0.141981,0.082144
0.521948,0.14137,0.082034
0.523714,0.140839,0.08194
0.525419,0.140288,0.081841
0.526982,0.139763,0.081762
0.528686,0.139207,0.081663
0.530359,0.138687,0.081535
0.53205,0.138158,0.081439
0.533708,0.137602,0.081351
0.535466,0.137062,0.081236
0.537276,0.136465,0.081141
0.538991,0.135914,0.081043
0.54064,0.135368,0.080943
0.542291,0.134863,0.08085
0.543969,0.134337,0.080768
0.545547,0.133827,0.080677
0.547145,0.133319,0.080585
0.548773,0.132854,0.080472
0.550424,0.132307,0.080369
0.552151,0.13172,0.080263
0.553835,0.131138,0.080162
0.555587,0.130543,0.080074
0.557287,0.129948,0.079951
0.558944,0.129405,0.079848
0.560557,0.128838,0.079748
0.562147,0.128322,0.079642
0.563734,0.127852,0.079528
0.56532,0.127331,0.079426
0.566924,0.126797,0.079327
0.56856,0.126273,0.079215
0.570269,0.12571,0.079127
0.571815,0.125174,0.079023
0.573408,0.124662,0.078925
0.575004,0.124161,0.078818
0.57653,0.123618,0.078727
0.578085,0.123111,0.078626
0.579602,0.122593,0.07853
0.581116,0.122098,0.078425
0.582703,0.121607,0.078311
0.5843,0.121115,0.078198
0.585841,0.120599,0.078091
0.587387,0.120091,0.077978
0.589066,0.119545,0.077872
0.590625,0.11902,0.077751
0.592237,0.118497,0.077631
0.593916,0.117929,0.077515
0.595439,0.117417,0.077413
0.596937,0.116904,0.07731
0.598467,0.116429,0.07722
0.600047,0.115918,0.077134
0.601674,0.115404,0.077033
0.603134,0.114895,0.076926
0.604644,0.114441,0.07682
0.606211,0.113972,0.076707
0.607725,0.113515,0.076602
0.60917,0.113037,0.076498
0.610666,0.112536,0.07639
0.612171,0.112071,0.07629
0.613688,0.111605,0.076175
0.615172,0.111139,0.076075
0.616597,0.110656,0.075974
0.618063,0.110179,0.075875
0.619503,0.109693,0.075783
0.62094,0.109223,0.075674
0.622343,0.108758,0.07556
0.623837,0.108263,0.075453
0.625268,0.107782,0.075339
0.626801,0.107325,0.075232
0.628144,0.106897,0.075125
0.629562,0.106422,0.075024
0.631048,0.105946,0.074926
0.632453,0.105513,0.074817
0.633924,0.105059,0.074717
0.635397,0.104563,0.074607
0.636835,0.10412,0.074501
0.6382,0.103679,0.074402
0.639601,0.103223,0.074294
0.64095,0.102798,0.074198
0.64233,0.102354,0.074085
0.643779,0.101919,0.073966
0.645172,0.101456,0.073859
0.646546,0.101008,0.07375
0.647945,0.100565,0.073633
0.64925,0.100133,0.073521
0.650549,0.099698,0.073406
0.65199,0.099258,0.0733
0.653332,0.098861,0.073202
0.65468,0.098443,0.073099
0.65601,0.098028,0.072993
0.657289,0.097605,0.072883
0.65864,0.097169,0.072795
0.659925,0.096743,0.072695
0.661251,0.096334,0.072583
0.662572,0.095892,0.072476
0.663824,0.09551,0.072366
0.665089,0.095082,0.072264
0.666293,0.094698,0.072169
0.667531,0.094294,0.072066
0.668764,0.093905,0.071941
0.670007,0.093512,0.071833
0.671175,0.093132,0.071723
0.672395,0.092744,0.071615
0.673526,0.0924,0.071523
0.67465,0.092027,0.071399
0.675789,0.091665,0.071296
0.676975,0.091306,0.071182
0.67812,0.090942,0.071069
0.67924,0.090584,0.070958
0.680455,0.090211,0.070855
0.681511,0.089889,0.070757
0.682614,0.089573,0.070635
0.683701,0.089225,0.070522
0.684838,0.088869,0.070389
0.685965,0.088521,0.070282
0.686977,0.088204,0.070171
0.68806,0.087883,0.07007
0.689098,0.087542,0.069965
0.690121,0.087234,0.069865
0.691253,0.086868,0.06975
0.692261,0.086573,0.069629
0.693301,0.086301,0.069502
0.69434,0.085994,0.069377
0.695299,0.085694,0.069271
0.696288,0.085395,0.069155
0.697269,0.085115,0.069053
0.698202,0.084809,0.068945
0.699171,0.084516,0.068825
0.700069,0.084226,0.068739
0.700956,0.083942,0.068614
0.701885,0.083662,0.068527
0.70272,0.08339,0.06842
0.703616,0.0831,0.068302
0.704505,0.082852,0.068193
0.705369,0.08259,0.06809
0.706209,0.08233,0.067992
0.70716,0.082047,0.067877
0.708039,0.081791,0.067766
0.708874,0.081515,0.067671
0.709688,0.081237,0.067574
0.710491,0.080973,0.067469
0.711259,0.080765,0.067358
0.712034,0.080524,0.067251
0.712751,0.080312,0.067166
0.713558,0.080066,0.06705
0.714382,0.079804,0.066936
0.715071,0.079578,0.066839
0.715844,0.079346,0.06673
0.716561,0.079122,0.066618
0.717241,0.078917,0.066515
0.717967,0.078718,0.066393
0.718694,0.078483,0.066284
0.719406,0.078239,0.066183
0.720046,0.078037,0.066084
0.720701,0.077836,0.065977
0.721377,0.077612,0.065873
0.722142,0.077392,0.06577
0.72289,0.077163,0.065649
0.72353,0.076962,0.065558
0.724167,0.076755,0.065475
0.724758,0.076553,0.065388
0.725406,0.076379,0.065274
0.726,0.076188,0.065185
0.726611,0.076008,0.065098
0.727237,0.07579,0.064998
0.727859,0.0756,0.064906
0.728431,0.075412,0.064804
0.729049,0.075216,0.064724
0.729645,0.075034,0.064628
0.730226,0.074877,0.064525
0.730793,0.074724,0.064426
0.731398,0.074541,0.064324
0.731931,0.074364,0.064236
0.732454,0.074213,0.064134
0.732949,0.074061,0.064056
0.733448,0.073906,0.063955
0.734014,0.073735,0.063863
0.734512,0.073549,0.063763
0.735003,0.07339,0.063672
0.735498,0.073255,0.063558
0.735925,0.073124,0.063481
0.736371,0.073008,0.063385
0.736824,0.072883,0.063304
0.737246,0.072748,0.063209
0.737652,0.072609,0.063106
0.738119,0.072486,0.063002
0.738539,0.072352,0.062909
0.738994,0.072216,0.062807
0.739416,0.072087,0.062726
0.739847,0.071962,0.062635
0.740276,0.071827,0.062536
0.74068,0.071701,0.062449
0.741088,0.071588,0.062355
0.741464,0.071462,0.062262
0.741829,0.07137,0.062164
0.742219,0.071249,0.062071
0.742575,0.071164,0.061976
0.742906,0.071074,0.061884
0.743269,0.070971,0.061796
0.74357,0.070868,0.06171
0.743878,0.070778,0.061625
0.744198,0.070684,0.061511
0.744508,0.070588,0.06142
0.744825,0.070497,0.061331
0.745118,0.070413,0.061242
0.745405,0.070311,0.061149
0.745688,0.070219,0.061046
0.745989,0.070128,0.060954
0.746279,0.07003,0.060878
0.746572,0.06995,0.060798
0.746811,0.069878,0.06072
0.747146,0.069793,0.06063
0.74743,0.069722,0.060541
0.747683,0.069644,0.060445
0.747913,0.069573,0.060351
0.748197,0.069493,0.060261
0.748434,0.069408,0.060167
0.74869,0.06934,0.060074
0.748952,0.069266,0.059997
0.74922,0.069192,0.059907
0.749457,0.069136,0.059827
0.74971,0.069065,0.059735
0.749973,0.068981,0.05964
0.750138,0.068923,0.059569
0.750379,0.06885,0.059497
