X,Y,I
0.004091,0.322551,0.049998
0.004232,0.322503,0.049997
0.004315,0.322471,0.049997
0.004379,0.322447,0.049997
0.00442,0.322428,0.049997
0.004444,0.322414,0.049997
0.004461,0.322406,0.049997
0.004474,0.322404,0.049997
0.004484,0.3224,0.049997
0.004488,0.322398,0.049997
0.004486,0.322398,0.049997
0.004489,0.322396,0.049997
0.004496,0.322396,0.049997
0.004498,0.322396,0.049997
0.004499,0.322396,0.049997
0.004579,0.322367,0.049997
0.004798,0.322279,0.049997
0.005134,0.322139,0.049997
0.005511,0.321991,0.049996
0.005809,0.321876,0.049994
0.006077,0.321778,0.049994
0.006317,0.321685,0.049994
0.006451,0.321623,0.049994
0.006562,0.321583,0.049994
0.006637,0.321553,0.049994
0.006688,0.321534,0.049994
0.006729,0.321519,0.049994
0.006763,0.321504,0.049994
0.006774,0.321498,0.049994
0.006784,0.321493,0.049994
0.006794,0.32149,0.049993
0.006807,0.321487,0.049993
0.006821,0.321484,0.049993
0.006831,0.32148,0.049993
0.00683,0.32148,0.049993
0.006896,0.321461,0.049993
0.007096,0.321388,0.049993
0.00743,0.321248,0.049993
0.007827,0.321067,0.049993
0.008203,0.320922,0.049991
0.008584,0.320763,0.049991
0.008883,0.32066,0.04999
0.009095,0.320571,0.04999
0.009287,0.320492,0.04999
0.009402,0.320448,0.04999
0.009489,0.320422,0.049987
0.009562,0.3204,0.049986
0.009621,0.320379,0.049985
0.009665,0.320363,0.049985
0.009699,0.320358,0.049985
0.009716,0.320353,0.049985
0.009739,0.320347,0.049985
0.009759,0.32034,0.049985
0.009783,0.320332,0.049985
0.009802,0.320326,0.049984
0.009854,0.320306,0.049984
0.010029,0.320245,0.049983
0.010342,0.320121,0.049981
0.010768,0.319947,0.049981
0.011181,0.319792,0.04998
0.011592,0.319629,0.049979
0.01195,0.319484,0.049977
0.012255,0.319372,0.049976
0.012495,0.319275,0.049975
0.012699,0.319198,0.049974
0.012846,0.319154,0.049973
0.01296,0.319117,0.049973
0.01305,0.319079,0.049972
0.013127,0.31905,0.04997
0.013188,0.319029,0.049969
0.013224,0.319019,0.049967
0.01327,0.319012,0.049966
0.013302,0.319,0.049966
0.01334,0.318991,0.049964
0.013355,0.318982,0.049964
0.01341,0.318963,0.049964
0.01358,0.318892,0.049963
0.013836,0.318794,0.049963
0.014225,0.318635,0.049961
0.014681,0.318437,0.04996
0.01512,0.318279,0.049959
0.015573,0.318102,0.049958
0.01595,0.317956,0.049956
0.016288,0.31783,0.049954
0.016569,0.317725,0.049953
0.016804,0.317648,0.049949
0.016991,0.317584,0.049946
0.017107,0.317535,0.049945
0.017254,0.317482,0.049944
0.017355,0.317452,0.049942
0.017426,0.317428,0.049941
0.017492,0.31741,0.04994
0.017553,0.317394,0.04994
0.017597,0.317376,0.049939
0.017645,0.317362,0.049938
0.017703,0.317338,0.049937
0.01786,0.317279,0.049937
0.018112,0.31718,0.049936
0.01847,0.31705,0.049934
0.018928,0.316878,0.049933
0.019421,0.316706,0.049931
0.019898,0.316528,0.049929
0.020355,0.316358,0.049927
0.020766,0.31621,0.049923
0.02112,0.316073,0.049921
0.021487,0.315949,0.049918
0.021772,0.315854,0.049917
0.02198,0.315775,0.049916
0.022168,0.315704,0.049911
0.02232,0.315658,0.049909
0.022441,0.31561,0.049907
0.022533,0.315584,0.049905
0.022634,0.315553,0.049902
0.022701,0.315529,0.0499
0.022773,0.31551,0.049897
0.022856,0.315489,0.049893
0.023011,0.315435,0.04989
0.023228,0.315348,0.049887
0.023572,0.315212,0.049885
0.024026,0.315021,0.049882
0.024547,0.314824,0.049878
0.025067,0.314628,0.049876
0.025574,0.314457,0.049873
0.026062,0.314263,0.049867
0.026514,0.314081,0.049863
0.026933,0.313941,0.049858
0.027325,0.313801,0.04985
0.027649,0.313689,0.049848
0.027896,0.313599,0.049844
0.028133,0.313516,0.04984
0.028336,0.313449,0.049838
0.028494,0.313404,0.049836
0.028642,0.31336,0.049833
0.028752,0.313334,0.049831
0.02886,0.313309,0.04983
0.028961,0.313275,0.049827
0.0291,0.313219,0.049822
0.029292,0.313161,0.049821
0.029597,0.313026,0.049821
0.030021,0.312865,0.049818
0.030513,0.31269,0.049813
0.031052,0.312503,0.049813
0.03162,0.312295,0.049808
0.032157,0.312098,0.049802
0.032659,0.311921,0.0498
0.033143,0.311733,0.049797
0.033594,0.311577,0.049794
0.034001,0.311429,0.049793
0.034361,0.311308,0.049789
0.034653,0.311196,0.049785
0.034918,0.311092,0.049784
0.035135,0.311028,0.049779
0.035363,0.310956,0.049775
0.035534,0.310905,0.049774
0.035657,0.310855,0.049771
0.035823,0.31081,0.049768
0.035991,0.310754,0.049765
0.036206,0.310689,0.049763
0.036494,0.31059,0.049751
0.03688,0.310451,0.049747
0.037362,0.310272,0.049746
0.037918,0.310068,0.049739
0.038508,0.309837,0.049734
0.039092,0.309631,0.049726
0.039612,0.309435,0.04972
0.040188,0.309242,0.049714
0.040699,0.309067,0.04971
0.041164,0.308903,0.049705
0.041623,0.308741,0.049698
0.042012,0.308624,0.049688
0.042387,0.308497,0.049679
0.042736,0.308383,0.049671
0.043017,0.308289,0.049666
0.043282,0.308211,0.049662
0.043512,0.30814,0.049655
0.043699,0.308074,0.049653
0.04392,0.308012,0.04965
0.044128,0.307949,0.049642
0.044413,0.307861,0.049634
0.044825,0.307702,0.049625
0.045276,0.307544,0.049618
0.045831,0.307332,0.049609
0.046416,0.307112,0.049603
0.047022,0.306904,0.049599
0.047632,0.306696,0.049593
0.048277,0.306462,0.049588
0.048844,0.306258,0.049584
0.049395,0.306059,0.049575
0.049917,0.305868,0.049569
0.050368,0.305718,0.049562
0.05082,0.305567,0.049556
0.051253,0.305412,0.04955
0.051678,0.305295,0.049546
0.052008,0.305191,0.049542
0.052309,0.305091,0.049538
0.052563,0.305005,0.049528
0.052862,0.304917,0.04952
0.053132,0.304841,0.049514
0.053424,0.304735,0.04951
0.053807,0.304599,0.049504
0.054267,0.304452,0.049498
0.05481,0.304234,0.049495
0.055387,0.304027,0.04949
0.055969,0.303813,0.049483
0.056581,0.303582,0.049478
0.057248,0.30332,0.04947
0.057878,0.303087,0.049454
0.058552,0.302841,0.049447
0.059139,0.302642,0.049439
0.05966,0.302454,0.04943
0.060189,0.302276,0.04942
0.060658,0.302111,0.04941
0.061155,0.301947,0.049405
0.061593,0.301834,0.049399
0.061975,0.301705,0.049389
0.062362,0.301585,0.049377
0.062735,0.301467,0.049366
0.06306,0.301373,0.049361
0.063391,0.301266,0.049353
0.063784,0.301131,0.049348
0.064266,0.300957,0.04934
0.064829,0.300775,0.04933
0.065404,0.300554,0.049325
0.065989,0.300334,0.049323
0.066647,0.300091,0.049317
0.067347,0.299854,0.049311
0.067992,0.299605,0.049305
0.06873,0.299336,0.0493
0.069352,0.29913,0.049287
0.069916,0.298944,0.049279
0.070596,0.298742,0.049273
0.071189,0.298569,0.049261
0.071744,0.298383,0.049246
0.072253,0.298214,0.049234
0.072672,0.298078,0.049228
0.073153,0.297905,0.049216
0.073626,0.297749,0.049205
0.074043,0.2976,0.049197
0.074464,0.297481,0.049189
0.074897,0.297329,0.049182
0.075386,0.297193,0.049174
0.075954,0.296997,0.049163
0.076527,0.296808,0.049156
0.077188,0.296591,0.049147
0.077871,0.296337,0.04913
0.078578,0.296103,0.049124
0.079307,0.295839,0.049114
0.080044,0.295572,0.049099
0.08079,0.295306,0.049091
0.081447,0.295061,0.049075
0.082157,0.294835,0.049069
0.082819,0.294627,0.049056
0.083485,0.294418,0.049045
0.084083,0.294185,0.049036
0.084634,0.294015,0.049023
0.08522,0.293824,0.049013
0.085734,0.293656,0.049002
0.086211,0.293473,0.048995
0.08673,0.2933,0.04899
0.087237,0.293131,0.048981
0.087792,0.292943,0.048977
0.08839,0.292774,0.048964
0.089018,0.29256,0.048947
0.089709,0.29233,0.048937
0.090443,0.292068,0.04893
0.091145,0.291805,0.048916
0.091881,0.291551,0.048909
0.092619,0.291303,0.0489
0.093404,0.291029,0.048894
0.094203,0.290735,0.048881
0.094977,0.290451,0.048865
0.095703,0.290187,0.048854
0.09644,0.289949,0.048842
0.09715,0.289708,0.048833
0.097859,0.289473,0.048823
0.098515,0.289226,0.048814
0.099127,0.289003,0.048799
0.099707,0.288807,0.048786
0.100304,0.288618,0.048776
0.100903,0.288435,0.048765
0.101519,0.288241,0.048756
0.102172,0.288032,0.048746
0.10285,0.287827,0.048737
0.103528,0.287607,0.048725
0.104299,0.287338,0.048712
0.105074,0.287063,0.0487
0.105918,0.286784,0.048688
0.106646,0.286528,0.048676
0.107495,0.286199,0.048661
0.108344,0.28592,0.048644
0.109154,0.285646,0.048633
0.109964,0.285349,0.048623
0.110755,0.28506,0.048606
0.11155,0.284792,0.04859
0.11233,0.284539,0.048572
0.113112,0.284267,0.048557
0.113831,0.284031,0.048544
0.114515,0.283814,0.048534
0.115267,0.283559,0.048515
0.115981,0.283314,0.048501
0.116669,0.283085,0.048487
0.117382,0.282854,0.048472
0.118106,0.282611,0.048458
0.118863,0.282353,0.048442
0.119696,0.282068,0.048429
0.120559,0.281771,0.048415
0.121433,0.281457,0.048402
0.122219,0.281185,0.048384
0.123081,0.280908,0.048364
0.123941,0.28061,0.048347
0.124793,0.280302,0.048333
0.125688,0.280004,0.048318
0.126502,0.279725,0.048299
0.12735,0.279427,0.048288
0.128163,0.279146,0.048278
0.128997,0.278822,0.048261
0.129835,0.278522,0.048241
0.13068,0.278247,0.048226
0.131531,0.277967,0.048214
0.132359,0.277691,0.048199
0.133153,0.277433,0.048178
0.133981,0.277145,0.048163
0.134729,0.276856,0.048152
0.135568,0.276578,0.048141
0.136449,0.276304,0.048118
0.137369,0.275989,0.048104
0.138255,0.275666,0.048092
0.139198,0.275346,0.048078
0.140072,0.275037,0.048063
0.140934,0.274739,0.04805
0.141883,0.274447,0.048036
0.142795,0.274132,0.048019
0.143721,0.273844,0.048006
0.144611,0.273511,0.047992
0.145505,0.273188,0.047976
0.146438,0.272863,0.047967
0.147312,0.272541,0.047962
0.148247,0.272238,0.047942
0.14919,0.271911,0.047928
0.150151,0.271614,0.047905
0.151052,0.271292,0.04789
0.152008,0.27097,0.047873
0.152902,0.270644,0.047848
0.15384,0.270341,0.047836
0.154768,0.270023,0.047817
0.1557,0.26969,0.047805
0.156646,0.26935,0.047787
0.157667,0.268998,0.04777
0.158624,0.268693,0.047757
0.159591,0.268366,0.047736
0.160536,0.268076,0.047715
0.161448,0.26775,0.047699
0.162437,0.267409,0.047683
0.163415,0.267066,0.047668
0.164392,0.266709,0.047648
0.165448,0.266336,0.047619
0.166506,0.265981,0.047605
0.167493,0.265641,0.047589
0.168505,0.2653,0.04757
0.169572,0.26492,0.047551
0.170519,0.264581,0.047529
0.171639,0.26422,0.04751
0.172699,0.263846,0.047491
0.173696,0.263505,0.047473
0.174684,0.263178,0.047463
0.175677,0.262832,0.047452
0.176688,0.262491,0.047439
0.177729,0.262136,0.047421
0.178783,0.261776,0.047408
0.179801,0.2614,0.04739
0.180865,0.261031,0.047364
0.181898,0.260657,0.047346
0.182968,0.260277,0.047327
0.183955,0.259914,0.047307
0.185018,0.259567,0.047287
0.18608,0.259175,0.047267
0.187244,0.258782,0.047244
0.188327,0.258399,0.047228
0.189413,0.258027,0.047213
0.19055,0.257644,0.047194
0.191633,0.257278,0.047172
0.192796,0.256879,0.047157
0.193988,0.256475,0.047128
0.195077,0.256099,0.047113
0.196146,0.255703,0.04709
0.19733,0.25529,0.047065
0.198431,0.254921,0.047049
0.199559,0.254521,0.047034
0.200712,0.254114,0.047015
0.201829,0.25371,0.046986
0.202914,0.253332,0.046968
0.204022,0.252945,0.046949
0.205164,0.252525,0.046924
0.206314,0.252163,0.046896
0.207459,0.251767,0.046885
0.208607,0.251335,0.046859
0.209844,0.250936,0.046839
0.210927,0.250564,0.046815
0.21219,0.250139,0.04678
0.213439,0.24973,0.046757
0.214635,0.249324,0.046726
0.215839,0.248916,0.046702
0.217178,0.248471,0.046678
0.218384,0.248068,0.046662
0.219588,0.247659,0.046637
0.220791,0.247268,0.04661
0.22198,0.246873,0.046586
0.223193,0.246459,0.046567
0.224446,0.246065,0.04654
0.225616,0.245662,0.046512
0.226807,0.245261,0.046495
0.227971,0.244897,0.04647
0.229199,0.244502,0.046442
0.230454,0.244104,0.046417
0.231682,0.243676,0.046382
0.232942,0.243219,0.046356
0.234227,0.242807,0.046333
0.235409,0.242427,0.046307
0.236744,0.241992,0.046285
0.237979,0.241541,0.046263
0.239245,0.241135,0.046238
0.240569,0.240679,0.046217
0.24191,0.240227,0.046189
0.243295,0.239728,0.046162
0.244554,0.239295,0.046138
0.245867,0.238863,0.046111
0.24715,0.238424,0.046089
0.248441,0.23799,0.046068
0.249838,0.237505,0.046042
0.251107,0.237091,0.046011
0.252408,0.23669,0.045984
0.253645,0.236286,0.045961
0.254932,0.235881,0.045932
0.25629,0.235422,0.045904
0.257594,0.234965,0.045876
0.258935,0.234509,0.045845
0.260277,0.234047,0.045824
0.261657,0.233585,0.045803
0.263011,0.233092,0.04578
0.264431,0.232607,0.045748
0.26583,0.232125,0.045722
0.267223,0.231658,0.045693
0.268586,0.231148,0.045662
0.270046,0.230655,0.045637
0.271469,0.230157,0.045609
0.272905,0.229694,0.045576
0.274354,0.229195,0.045543
0.275754,0.228745,0.045518
0.277188,0.228258,0.045491
0.278528,0.227782,0.045461
0.279969,0.227306,0.04543
0.281309,0.226893,0.045394
0.282636,0.226433,0.045364
0.284027,0.225991,0.045333
0.285471,0.225489,0.045303
0.286827,0.225036,0.045275
0.288228,0.224542,0.045247
0.289676,0.224061,0.045219
0.291118,0.223576,0.045183
0.292687,0.223046,0.04515
0.294119,0.222533,0.045121
0.295674,0.222031,0.045086
0.297076,0.221559,0.04505
0.298576,0.221065,0.045022
0.300011,0.220578,0.044991
0.301513,0.220067,0.044951
0.30302,0.219593,0.044922
0.304434,0.219133,0.044889
0.305942,0.218598,0.044851
0.30741,0.218101,0.044818
0.308837,0.217612,0.044786
0.310326,0.217138,0.044762
0.311754,0.216649,0.044729
0.313258,0.216143,0.0447
0.314722,0.21564,0.044659
0.316208,0.215127,0.04463
0.317599,0.214623,0.044588
0.319031,0.21414,0.044557
0.320614,0.213594,0.044518
0.322171,0.21305,0.044488
0.323746,0.212511,0.044458
0.325344,0.211957,0.044425
0.326883,0.21141,0.044383
0.328437,0.210892,0.044354
0.329946,0.210381,0.044323
0.331409,0.20987,0.044281
0.332984,0.209331,0.044252
0.334521,0.20883,0.044218
0.336011,0.208329,0.044176
0.337546,0.207816,0.044151
0.339076,0.207293,0.044125
0.340537,0.206804,0.044085
0.342071,0.206308,0.044054
0.343574,0.205827,0.04402
0.345129,0.205293,0.043989
0.346669,0.204804,0.043945
0.348112,0.204317,0.043903
0.349714,0.203836,0.043861
0.351353,0.203303,0.043823
0.352897,0.2028,0.043776
0.354524,0.202257,0.04375
0.356205,0.201649,0.043707
0.357877,0.201093,0.043675
0.359497,0.200584,0.043635
0.36115,0.200051,0.043596
0.362771,0.199504,0.043562
0.364438,0.198928,0.043527
0.366082,0.198362,0.04349
0.367674,0.197852,0.043454
0.369283,0.197306,0.043424
0.370869,0.196789,0.043379
0.372481,0.196266,0.043342
0.374127,0.195716,0.043306
0.37573,0.195217,0.043274
0.377367,0.194696,0.043235
0.378907,0.194221,0.043195
0.38045,0.193691,0.043159
0.38204,0.193123,0.043115
0.383756,0.192547,0.043084
0.385355,0.191981,0.043044
0.387064,0.191364,0.04301
0.388704,0.190799,0.042971
0.39046,0.190195,0.042933
0.392157,0.189621,0.042903
0.393911,0.189028,0.042876
0.395605,0.188452,0.042829
0.397258,0.187894,0.042788
0.398961,0.18733,0.04275
0.400629,0.186788,0.042707
0.402315,0.186201,0.042662
0.403986,0.185594,0.042621
0.405699,0.185051,0.042581
0.407374,0.184494,0.042545
0.409062,0.183893,0.04251
0.410721,0.18334,0.042475
0.412327,0.182803,0.042435
0.41401,0.182248,0.042394
0.415629,0.181667,0.042355
0.417352,0.181089,0.042308
0.419047,0.180509,0.042271
0.420561,0.17998,0.04224
0.422251,0.179416,0.042197
0.42393,0.178856,0.042159
0.42571,0.178243,0.042128
0.427457,0.177662,0.042089
0.42916,0.177098,0.042047
0.430906,0.176487,0.042006
0.432635,0.175907,0.041967
0.434366,0.175289,0.041934
0.436109,0.174715,0.041893
0.437814,0.174119,0.041841
0.439543,0.173578,0.041799
0.441264,0.172984,0.041748
0.44288,0.172447,0.041707
0.44461,0.171904,0.041662
0.446267,0.171358,0.041616
0.447987,0.17078,0.041573
0.449597,0.170197,0.041535
0.451311,0.169638,0.041499
0.453058,0.16907,0.041451
0.454685,0.168523,0.041397
0.45642,0.167936,0.041353
0.458217,0.167342,0.041307
0.459946,0.166756,0.041265
0.461678,0.166163,0.041234
0.463432,0.165551,0.041193
0.465231,0.165012,0.041158
0.466995,0.16442,0.041117
0.468794,0.163823,0.041075
0.470527,0.163228,0.041028
0.472332,0.162612,0.040984
0.474136,0.162029,0.040935
0.475852,0.16146,0.04089
0.477537,0.160918,0.040852
0.479268,0.160356,0.040804
0.480974,0.159809,0.04075
0.482657,0.159275,0.040698
0.484279,0.158717,0.040649
0.486033,0.158154,0.040607
0.487718,0.157632,0.040563
0.489477,0.157018,0.040524
0.491206,0.156422,0.040488
0.492986,0.155822,0.040442
0.494693,0.15526,0.040396
0.496381,0.154709,0.040346
0.498136,0.154153,0.04029
0.499889,0.153568,0.040247
0.501723,0.152978,0.040198
0.503548,0.152347,0.04015
0.505447,0.151699,0.040093
0.507296,0.151062,0.040045
0.509146,0.150424,0.039998
0.510873,0.149882,0.03996
0.512559,0.149338,0.039917
0.51426,0.148767,0.039883
0.515937,0.148215,0.039827
0.517656,0.147647,0.039793
0.519253,0.14712,0.039744
0.520979,0.146552,0.039711
0.522641,0.145955,0.039652
0.524345,0.145345,0.039604
0.526049,0.14478,0.039557
0.527797,0.144173,0.039512
0.529523,0.143631,0.039472
0.531141,0.143107,0.039425
0.532959,0.142457,0.039388
0.534799,0.141857,0.039347
0.536599,0.141272,0.039292
0.538385,0.140682,0.039243
0.54027,0.14006,0.039187
0.542132,0.13942,0.039142
0.543949,0.138807,0.039095
0.545763,0.138219,0.039053
0.54747,0.137661,0.039008
0.549181,0.137099,0.038962
0.550817,0.136566,0.038932
0.55245,0.136013,0.038891
0.554162,0.135456,0.038845
0.555819,0.134934,0.038796
0.557482,0.134385,0.038748
0.559144,0.133848,0.038695
0.560905,0.133278,0.038647
0.562629,0.13269,0.038606
0.564325,0.132165,0.038561
0.566034,0.131619,0.038516
0.567794,0.130994,0.038469
0.569535,0.130401,0.038403
0.571371,0.129813,0.038351
0.573189,0.129228,0.0383
0.574928,0.128645,0.038243
0.576725,0.12807,0.038196
0.578508,0.12751,0.038136
0.580269,0.126961,0.038081
0.58205,0.126389,0.03805
0.583712,0.125838,0.037989
0.58543,0.1253,0.037934
0.587257,0.124711,0.037872
0.588966,0.124181,0.037829
0.590584,0.123647,0.037773
0.592233,0.123127,0.037719
0.593893,0.122627,0.037659
0.595609,0.122102,0.037616
0.597367,0.121545,0.037565
0.599006,0.121025,0.037521
0.600664,0.120491,0.037475
0.602483,0.119938,0.037426
0.604152,0.119386,0.037362
0.605967,0.118751,0.037317
0.607733,0.118231,0.037265
0.609418,0.117671,0.037208
0.611271,0.117066,0.037157
0.613065,0.116519,0.037117
0.614837,0.115961,0.037066
0.616559,0.115407,0.037003
0.618225,0.114903,0.036944
0.619986,0.114348,0.036894
0.621668,0.113799,0.036847
0.623332,0.113311,0.036791
0.624901,0.112823,0.036734
0.626552,0.112332,0.036679
0.62819,0.11182,0.036632
0.629842,0.11136,0.036573
0.631498,0.110848,0.036509
0.633058,0.110373,0.036459
0.634695,0.109864,0.036407
0.63623,0.109362,0.036355
0.637863,0.108866,0.036289
0.639558,0.108322,0.036238
0.641245,0.107791,0.036177
0.642875,0.107259,0.036122
0.644465,0.106742,0.036068
0.646127,0.106204,0.036012
0.647773,0.105674,0.035938
0.649486,0.105187,0.035879
0.651012,0.104703,0.035828
0.65275,0.104191,0.03578
0.654318,0.10373,0.035722
0.655941,0.103239,0.035674
0.657449,0.102752,0.035597
0.659083,0.102247,0.03554
0.66055,0.10179,0.035478
0.662038,0.101342,0.035421
0.663516,0.10089,0.03536
0.664965,0.100418,0.035303
0.666386,0.099975,0.035251
0.66783,0.099502,0.035204
0.669271,0.099045,0.035155
0.670687,0.098561,0.035102
0.672149,0.09808,0.035037
0.673611,0.097643,0.034979
0.675053,0.097192,0.034917
0.676498,0.096759,0.034859
0.677967,0.09634,0.034814
0.679464,0.095885,0.034767
0.680907,0.095453,0.034708
0.682464,0.095012,0.034638
0.683894,0.094559,0.034583
0.685397,0.094119,0.034524
0.686841,0.093705,0.034458
0.688338,0.093267,0.0344
0.689587,0.092884,0.034335
0.690961,0.092502,0.034279
0.692291,0.092097,0.034226
0.693593,0.091727,0.034163
0.694951,0.091341,0.034101
0.696239,0.090929,0.034044
0.697618,0.090517,0.033986
0.698987,0.090111,0.033917
0.70031,0.089737,0.033859
0.701572,0.089352,0.033804
0.702814,0.088981,0.033754
0.704131,0.088588,0.03369
0.705396,0.088232,0.033613
0.706668,0.08786,0.033549
0.707993,0.087483,0.033484
0.70925,0.087097,0.033422
0.710531,0.086713,0.033373
0.711832,0.086318,0.033318
0.713112,0.085937,0.03325
0.714341,0.085522,0.03319
0.71555,0.085182,0.033137
0.716715,0.084816,0.033081
0.717916,0.084467,0.033031
0.719027,0.084171,0.032978
0.720162,0.083851,0.032912
0.721171,0.083561,0.032856
0.722274,0.083234,0.032799
0.723321,0.082927,0.032746
0.724365,0.082611,0.032693
0.72547,0.082274,0.032628
0.72656,0.08196,0.03257
0.727597,0.081682,0.032503
0.728642,0.081396,0.032448
0.729781,0.081059,0.032372
0.730877,0.080732,0.032316
0.731904,0.08044,0.032257
0.732926,0.080138,0.032205
0.733947,0.079853,0.032148
0.734976,0.079548,0.032091
0.73609,0.079223,0.032041
0.737057,0.078934,0.031987
0.738063,0.078641,0.031926
0.7391,0.078387,0.031861
0.740019,0.078099,0.031795
0.741002,0.077825,0.031746
0.741917,0.077542,0.031698
0.742813,0.07729,0.031643
0.743718,0.077035,0.031582
0.744617,0.076781,0.031535
0.745558,0.07652,0.031486
0.746442,0.076252,0.031421
0.747324,0.075982,0.031368
0.748173,0.075745,0.031303
0.749047,0.075486,0.031252
0.749986,0.075193,0.031191
0.750822,0.07495,0.031145
0.75169,0.074708,0.031097
0.752468,0.074494,0.031055
0.753343,0.074273,0.03099
0.754182,0.07404,0.030943
0.755003,0.073814,0.030891
0.755799,0.073597,0.030836
0.75662,0.073384,0.030781
0.757372,0.073146,0.030726
0.758165,0.07289,0.030674
0.758952,0.07267,0.030613
0.759679,0.072471,0.030566
0.760387,0.07227,0.030523
0.761066,0.072085,0.03047
0.761738,0.071891,0.030416
0.762382,0.071681,0.030364
0.763075,0.071502,0.030312
0.763708,0.0713,0.030253
0.764286,0.07113,0.030215
0.764971,0.070918,0.030146
0.765589,0.070744,0.030102
0.766258,0.070592,0.030048
0.766937,0.070419,0.029995
0.767529,0.070248,0.029943
0.768213,0.070067,0.029898
0.768819,0.069881,0.029846
0.769482,0.069698,0.029787
0.770077,0.069532,0.029734
0.770701,0.069364,0.029681
0.771327,0.069166,0.029622
0.771952,0.069001,0.029564
0.77254,0.068845,0.029524
0.773106,0.068687,0.02948
0.773663,0.068536,0.029439
0.774247,0.068369,0.029385
0.77475,0.068221,0.029348
0.775312,0.068071,0.029293
0.775859,0.067918,0.029238
0.776326,0.067786,0.029189
0.776848,0.067645,0.029134
0.777366,0.067489,0.029078
0.777888,0.06735,0.029024
0.778416,0.067194,0.028973
0.778943,0.067037,0.028933
0.779473,0.066893,0.028895
0.77991,0.06678,0.028855
0.780391,0.066643,0.028808
0.780866,0.066517,0.02877
0.781322,0.066372,0.028723
0.781777,0.066248,0.028681
0.782272,0.06611,0.028628
0.782737,0.065971,0.02859
0.783136,0.065876,0.028553
0.783553,0.065757,0.028517
0.783947,0.065653,0.028464
0.784364,0.065527,0.028411
0.784767,0.06542,0.028359
0.785156,0.06531,0.028318
0.785507,0.06523,0.028263
0.785908,0.065129,0.028226
0.786257,0.065033,0.028179
0.78665,0.064924,0.028138
0.787061,0.064803,0.028095
